transaction_id,customer_id,merchant_id,transaction_amount,transaction_currency,transaction_date,payment_method,product_category,product_name,status,region,timestamp,ip_address,device_type
TXN-1020656,522044,MERCH-328659,-4668.4,USD,2026-07-17,Bank Transfer,Clothing,Olive Oil,Refunded,Asia-Pacific,2026-07-17 22:56:18,88.138.170.166,Tablet
TXN-1020657,348563,MERCH-612350,196.8,AUD,2026-06-24,Cash,Food,Protein Bars,Pending,Europe,2026-06-24 08:58:37,55.56.113.40,Desktop
TXN-1020658,615160,MERCH-346322,43108.63,EUR,2026-08-06,Bank Transfer,Clothing,Running Shoes,Completed,Europe,2026-08-06 11:55:56,30.45.10.177,Tablet
TXN-1020659,736744,MERCH-188389,-3649.01,INR,2026-07-31,Wallet,Home,Coffee Maker,Refunded,US-West,2026-07-31 20:56:57,85.41.168.70,Tablet
TXN-1020660,172996,MERCH-229615,-436.78,CAD,2026-04-14,Bank Transfer,Electronics,Bluetooth Speaker,Refunded,India,2026-04-14 21:13:32,26.108.196.208,Mobile
TXN-1020661,984363,MERCH-667201,1073.56,INR,2026-06-11,Credit Card,Books,Python Programming,Pending,US-East,2026-06-11 03:46:59,237.234.118.38,Desktop
TXN-1020662,,MERCH-894062,42503.67,GBP,2026-07-14,Bank Transfer,Books,Python Programming,Pending,India,2026-07-14 21:44:02,239.184.109.249,Tablet
TXN-1020663,307736,MERCH-218211,24746.08,INR,2026-04-09,Credit Card,Electronics,Wireless Headphones,Completed,Latin America,2026-04-09 18:57:32,82.142.128.1,Tablet
TXN-1020664,20682,MERCH-614004,43323.03,AUD,2026-03-11,Credit Card,Books,Python Programming,Completed,India,2026-03-11 20:13:09,59.137.101.62,Mobile
,,MERCH-396322,,,,Wallet,Sports,,Completed,,,186.124.35.57,Mobile
TXN-1020666,435604,MERCH-586174,2660.5,CAD,2026-07-12,Bank Transfer,Food,Protein Bars,Completed,US-East,2026-07-12 07:45:10,193.251.89.198,Desktop
TXN-1020667,248822,MERCH-314497,-1974.92,USD,2026-03-26,Credit Card,Beauty,Skin Cleanser,Refunded,Latin America,2026-03-26 03:42:05,56.246.252.247,Desktop
TXN-1020668,738690,MERCH-439402,-3696.92,AUD,2026-05-03,Wallet,Food,Protein Bars,Refunded,Asia-Pacific,2026-05-03 01:35:02,149.185.10.80,Desktop
TXN-1020669,267391,MERCH-005438,30938.63,GBP,2026-03-10,Bank Transfer,Home,Desk Lamp,Completed,US-West,2026-03-10 01:21:55,19.54.202.79,Mobile
TXN-1020670,487792,MERCH-721552,42098.16,CAD,2026-05-09,Cash,Food,Olive Oil,Completed,Latin America,2026-05-09 14:54:37,92.198.229.227,Desktop
TXN-1020671,677560,MERCH-091738,39115.21,USD,2026-05-09,Cash,Food,Protein Bars,Failed,India,2026-05-09 23:02:24,187.174.160.187,
TXN-1020672,203730,MERCH-459239,-2630.85,USD,2026-06-21,Debit Card,Home,Desk Lamp,Refunded,Asia-Pacific,2026-06-21 14:40:25,28.131.81.88,Mobile
TXN-1020673,324675,MERCH-483044,31332.65,AUD,2026-08-13,Credit Card,Electronics,,Pending,India,2026-08-13 18:56:30,123.250.78.96,Mobile
TXN-1020674,188092,MERCH-394991,-2297.89,USD,2026-03-11,Wallet,Food,Olive Oil,Refunded,US-East,2026-03-11 19:46:33,193.16.85.153,Tablet
TXN-1020675,494981,MERCH-002145,18370.11,CAD,2026-03-05,Wallet,Beauty,Face Serum,Pending,Asia-Pacific,2026-03-05 13:21:47,146.170.233.142,Tablet
TXN-1020676,742151,MERCH-397472,28477.78,USD,2026-03-11,Credit Card,Home,Desk Lamp,Completed,India,2026-03-11 03:21:46,2.179.17.214,Desktop
TXN-1020677,728880,MERCH-971449,-4177.64,GBP,2026-06-10,Bank Transfer,Books,ML Handbook,Refunded,Europe,2026-06-10 03:40:42,225.171.41.94,Desktop
TXN-1020678,136737,MERCH-006963,11153.33,USD,2026-05-12,Debit Card,Home,Desk Lamp,Completed,US-East,2026-05-12 07:57:16,253.4.245.9,Mobile
TXN-1020679,408535,MERCH-765954,-4196.98,GBP,2026-07-09,Debit Card,Beauty,Face Serum,Refunded,US-West,2026-07-09 05:27:16,158.83.138.39,Mobile
TXN-1020680,883392,MERCH-965408,30904.88,EUR,2026-07-03,Bank Transfer,Beauty,Skin Cleanser,Failed,Latin America,2026-07-03 14:05:45,231.163.13.156,Mobile
TXN-1020681,85020,MERCH-326858,48807.98,USD,08/19/2026,Debit Card,Electronics,Gaming Mouse,Pending,Latin America,2026-05-20 23:14:19,34.220.37.30,Tablet
TXN-1020682,647073,MERCH-832191,6777.48,AUD,2026-03-27,Credit Card,Electronics,Wireless Headphones,Pending,Asia-Pacific,2026-03-27 03:08:46,168.55.157.117,Desktop
,968722,MERCH-670783,-3503.18,GBP,2026-05-18,Cash,Home,Coffee Maker,Refunded,US-West,2026-05-18 04:58:18,138.22.109.198,Desktop
TXN-1020684,980338,MERCH-719583,40965.21,EUR,2026-06-11,Debit Card,Sports,Football,Failed,India,2026-06-11 04:08:41,206.248.167.150,Tablet
TXN-1020685,21553,MERCH-312287,3635.4,INR,2026-06-24,Debit Card,Sports,Football,Failed,Europe,2026-06-24 12:46:15,48.12.211.75,Mobile
TXN-1020686,505226,MERCH-747019,-1992.67,CAD,2026-02-21,Cash,Electronics,Bluetooth Speaker,Refunded,US-East,2026-02-21 13:19:57,188.203.182.12,Desktop
,125392,MERCH-229451,26396.12,GBP,2026-07-19,Cash,Clothing,Winter Jacket,Failed,India,2026-07-19 23:57:59,179.37.51.224,Desktop
TXN-1020688,397380,MERCH-450974,43538.32,USD,2026-05-22,Cash,Books,ML Handbook,Pending,Asia-Pacific,2026-05-22 01:51:48,227.40.166.16,Desktop
TXN-1020689,869648,MERCH-260105,28988.09,AUD,2026-08-06,Bank Transfer,Clothing,Winter Jacket,Failed,US-East,2026-08-06 20:44:27,50.145.18.61,Mobile
TXN-1020690,815777,MERCH-438120,-1842.73,USD,2026-06-05,Credit Card,Electronics,Wireless Headphones,Refunded,Asia-Pacific,2026-06-05 09:58:56,188.216.238.227,Tablet
TXN-1020691,582232,MERCH-527061,22636.18,GBP,2026-07-11,Wallet,Clothing,Running Shoes,Pending,US-West,2026-07-11 16:00:05,139.202.84.85,Tablet
TXN-1020692,927635,MERCH-022507,12110.32,USD,2026-04-30,Credit Card,Sports,Yoga Mat,Pending,US-East,2026-04-30 00:42:42,253.178.74.126,Desktop
TXN-1020693,408086,MERCH-238852,30794.69,GBP,2026-07-11,Credit Card,Books,Python Programming,Failed,,2026-07-11 01:03:13,105.125.127.42,Desktop
TXN-1020694,114639,MERCH-126867,8806.53,AUD,2026-07-23,Bank Transfer,Books,Python Programming,Failed,Asia-Pacific,2026-07-23 16:06:32,90.249.43.41,Mobile
TXN-1020695,463772,MERCH-658833,28091.38,EUR,2026-03-18,Cash,Sports,Football,Pending,US-West,2026-03-18 19:49:44,46.30.248.166,Mobile
TXN-1020696,947583,MERCH-321479,11313.17,EUR,2026-06-28,Cash,Books,Python Programming,Completed,US-East,2026-06-28 08:42:32,18.19.170.210,Tablet
TXN-1020697,443695,MERCH-058916,25939.27,GBP,2026-07-11,Cash,Home,Coffee Maker,Failed,US-East,2026-07-11 15:42:58,31.191.73.147,Tablet
TXN-1020698,627487,MERCH-856890,41554.42,INR,2026-03-13,Debit Card,Electronics,Gaming Mouse,Completed,Europe,2026-08-15 25:70:99,236.165.152.152,Tablet
TXN-1020699,903559,MERCH-751791,12236.1,INR,2026-03-02,Debit Card,Electronics,Wireless Headphones,Failed,US-East,2026-03-02 12:04:12,79.158.230.138,Desktop
TXN-1020700,503250,MERCH-086594,39234.16,GBP,2026-07-23,Debit Card,Books,Python Programming,Pending,Latin America,2026-07-23 03:36:08,108.123.129.26,Tablet
TXN-1020701,566176,MERCH-501084,31672.13,GBP,2026-07-10,Wallet,Beauty,Face Serum,Completed,India,2026-07-10 01:42:29,184.189.194.140,Desktop
TXN-1020702,615752,MERCH-261074,29851.2,EUR,2026-06-05,Bank Transfer,Beauty,Face Serum,Pending,Europe,2026-06-05 01:03:00,158.58.189.179,Mobile
TXN-1020703,225668,MERCH-370125,35233.32,INR,2026-04-25,Credit Card,Electronics,,Failed,India,2026-04-25 09:42:28,14.7.91.107,Mobile
TXN-1020704,77351,MERCH-993454,115.1,AUD,2026-03-14,Credit Card,Clothing,Running Shoes,Pending,US-East,2026-03-14 06:56:57,109.251.41.54,Mobile
TXN-1020705,990826,MERCH-737498,-859.36,EUR,2026-03-28,Bank Transfer,Sports,Football,Refunded,Latin America,2026-03-28 12:49:39,156.113.179.2,Tablet
TXN-1020706,384577,MERCH-239630,25131.44,USD,2026-04-28,Debit Card,Sports,Football,Failed,India,2026-08-15 25:70:99,44.131.110.52,Desktop
TXN-1020707,820279,MERCH-211853,12196.94,CAD,2026-07-22,Bank Transfer,Sports,Yoga Mat,Failed,Asia-Pacific,2026-07-22 17:39:28,39.212.109.174,Tablet
TXN-1020708,569339,123456,7308.68,AUD,2026-06-13,Wallet,Books,ML Handbook,Pending,Europe,2026-06-13 03:20:03,68.75.189.70,Mobile
TXN-1020709,600929,MERCH-213415,48071.85,GBP,2026-03-22,Debit Card,Clothing,Running Shoes,Pending,Europe,2026-03-22 13:53:12,98.54.194.83,Mobile
TXN-1020710,843286,MERCH-755995,45025.13,AUD,2026-06-21,Credit Card,Sports,Yoga Mat,Pending,Europe,2026-06-21 12:17:43,206.186.254.132,Desktop
TXN-1020711,237837,MERCH-398302,35894.73,CAD,2026-03-09,Credit Card,Food,Protein Bars,Failed,US-West,2026-03-09 00:15:58,221.229.89.78,Mobile
TXN-1020712,963111,MERCH-217077,894344.0,CAD,2026-07-30,Debit Card,Sports,Yoga Mat,Pending,India,2026-07-30 06:21:02,56.62.95.172,Tablet
TXN-1020713,362953,MERCH-951135,6049.12,GBP,2026-03-22,Cash,Sports,Football,Failed,US-East,2026-03-22 18:51:37,246.231.95.12,Tablet
TXN-1020714,631414,MERCH-514929,28035.97,AUD,2026-06-28,Bank Transfer,Clothing,Winter Jacket,Pending,Asia-Pacific,2026-06-28 13:41:22,74.3.170.115,Mobile
TXN-1020715,518499,MERCH-323324,28267.0,AUD,2026-06-21,Cash,Electronics,Wireless Headphones,Failed,US-East,2026-06-21 12:04:38,225.136.81.106,Mobile
TXN-1020716,628262,MERCH-257170,34579.66,INR,2026-05-26,Cash,Electronics,Bluetooth Speaker,Completed,US-East,2026-05-26 20:20:35,39.20.147.93,Mobile
TXN-1020717,135926,MERCH-505776,-4182.34,INR,2026-05-13,Bank Transfer,Books,Python Programming,Refunded,Europe,2026-05-13 05:36:47,143.32.145.156,Tablet
TXN-1020718,242339,MERCH-162333,18166.59,INR,2026-06-21,Credit Card,Sports,Football,Completed,India,2026-06-21 07:04:34,146.33.127.249,Desktop
TXN-1020719,657742,MERCH-000384,-2200.19,CAD,2026-07-05,Bank Transfer,Electronics,Bluetooth Speaker,Refunded,Latin America,2026-07-05 02:57:23,220.1.214.230,Desktop
TXN-1020720,450935,MERCH-638938,36851.66,GBP,2026-03-07,Bank Transfer,Food,Protein Bars,Completed,Latin America,2026-03-07 04:28:21,180.60.180.171,Desktop
TXN-1020721,576941,MERCH-092611,36903.0,AUD,2026-03-16,Bank Transfer,Food,Protein Bars,Completed,US-East,2026-03-16 17:43:57,33.49.198.153,Desktop
TXN-1020722,998610,MERCH-097338,25396.76,AUD,2026-07-19,Wallet,Books,Python Programming,Pending,India,2026-07-19 05:55:25,78.66.180.110,Desktop
TXN-1020723,757966,MERCH-322885,-241.51,AUD,2026-05-04,Credit Card,Home,Desk Lamp,Refunded,India,2026-05-04 12:52:58,152.12.231.139,Tablet
TXN-1020724,969996,MERCH-529473,-3299.98,INR,2026-06-24,Credit Card,Books,ML Handbook,Refunded,Asia-Pacific,2026-06-24 22:58:02,74.117.197.148,Desktop
TXN-1020725,450137,MERCH-568156,-833.55,USD,2026-08-28,Cash,Clothing,Winter Jacket,Refunded,Europe,2026-04-20 23:32:24,185.229.219.32,Mobile
TXN-1020726,988728,MERCH-973655,22161.15,AUD,2026-06-08,Bank Transfer,Home,Desk Lamp,Pending,US-West,2026-06-08 11:08:31,20.75.139.131,Desktop
TXN-1020727,449050,MERCH-220857,40167.0,INR,2026-06-24,Debit Card,Sports,Yoga Mat,Failed,Latin America,2026-06-24 04:01:34,186.48.248.53,Tablet
TXN-1020728,329745,MERCH-475977,17847.93,GBP,2026-08-04,Cash,Home,Coffee Maker,Completed,US-West,2026-08-04 08:55:30,102.168.167.129,Mobile
TXN-1020729,333895,MERCH-963856,40325.77,USD,2026-03-11,Cash,Books,ML Handbook,Failed,India,2026-03-11 10:09:50,196.87.55.215,Mobile
TXN-1020730,419349,MERCH-828935,19802.36,AUD,2026-03-27,Bank Transfer,Beauty,Face Serum,Completed,Europe,2026-03-27 00:21:48,24.249.170.35,Desktop
TXN-1020731,956884,MERCH-435271,-4135.38,USD,2026-05-11,Wallet,Beauty,Skin Cleanser,Refunded,US-East,2026-05-11 11:24:19,37.137.252.157,Desktop
TXN-1020732,663059,MERCH-794737,39522.88,CAD,2026-04-17,Bank Transfer,Clothing,Running Shoes,Pending,Europe,2026-04-17 00:49:43,30.232.9.85,Tablet
TXN-1020733,828968,MERCH-971881,46477.17,INR,2026-07-08,Wallet,Clothing,Running Shoes,Failed,Latin America,2026-07-08 11:24:25,146.195.92.110,Tablet
TXN-1020734,763681,MERCH-424679,28694.93,EUR,2026-05-01,Cash,Sports,Football,Completed,US-East,2026-05-01 04:41:31,6.199.205.122,Mobile
TXN-1020735,295886,MERCH-058817,16159.88,USD,2026-06-24,Credit Card,Sports,Football,Pending,India,2026-06-24 22:23:27,224.165.212.73,Tablet
TXN-1020736,53288,MERCH-389869,45093.63,CAD,2026-05-20,Debit Card,Home,Coffee Maker,Completed,Europe,2026-05-20 07:26:51,198.220.75.172,Mobile
TXN-1020737,371477,MERCH-206713,-2119.95,AUD,2026-07-01,CC,Clothing,Running Shoes,Refunded,India,2026-07-01 13:29:53,158.192.15.98,Desktop
TXN-1020738,993764,MERCH-413437,49708.06,INR,2026-05-25,Wallet,Home,Coffee Maker,Failed,Europe,2026-05-25 05:06:45,167.37.253.73,Desktop
TXN-1020739,102640,MERCH-002707,27419.95,USD,2026-03-09,Debit Card,Clothing,Running Shoes,Pending,Latin America,2026-03-09 10:29:09,182.178.24.26,Mobile
TXN-1000000,449652,MERCH-938169,41291.17,INR,2026-02-21,Cash,Food,Olive Oil,Completed,Europe,2026-02-21 16:49:20,60.221.204.67,Desktop
TXN-1020741,257727,MERCH-411426,33938.46,GBP,2026-07-14,Debit Card,Sports,Yoga Mat,Pending,US-East,2026-07-14 00:55:24,82.32.30.204,Desktop
TXN-1020742,549823,MERCH-250282,29013.14,EUR,2026-05-01,Bank Transfer,Home,Desk Lamp,Pending,Latin America,2026-05-01 10:38:09,51.31.187.28,Mobile
TXN-1020743,549350,MERCH-547864,27406.31,AUD,2026-03-12,Credit Card,Electronics,Bluetooth Speaker,Pending,Europe,2026-03-12 22:02:04,184.58.203.39,Mobile
TXN-1020744,348789,MERCH-968387,-2659.75,GBP,2026-07-25,Debit Card,Beauty,Skin Cleanser,Refunded,Asia-Pacific,2026-07-25 03:51:26,155.126.86.74,Tablet
TXN-1020745,966194,MERCH-730183,-750.86,INR,2026-06-21,Wallet,Sports,Football,,US-West,2026-06-21 20:24:54,132.183.211.185,Mobile
TXN-1020746,650271,MERCH-098692,5729.88,EUR,2026-02-26,Bank Transfer,Sports,Football,Pending,Asia-Pacific,2026-02-26 01:14:43,219.253.102.8,Desktop
TXN-1020747,48336,MERCH-569217,13432.63,GBP,2026-04-18,Bank Transfer,Sports,Yoga Mat,Pending,US-West,2026-04-18 02:26:24,251.186.245.66,Tablet
TXN-1020748,372750,MERCH-215997,-579.91,EUR,2026-03-13,Wallet,Electronics,Wireless Headphones,Refunded,US-East,2026-03-13 01:24:49,91.49.78.192,Mobile
TXN-1020749,337006,MERCH-987750,-1878.05,USD,2026-04-16,Bank Transfer,Sports,Yoga Mat,Refunded,Latin America,2026-04-16 11:03:07,41.4.61.190,Mobile
TXN-1020750,39007,MERCH-516332,31712.25,AUD,2026-07-15,Cash,Clothing,Winter Jacket,Pending,Europe,2026-07-15 01:48:05,133.196.236.213,Mobile
TXN-1020751,986455,MERCH-845318,47675.42,GBP,2026-07-05,Debit Card,Clothing,Running Shoes,Pending,Europe,2026-07-05 05:58:46,29.167.32.42,Tablet
TXN-1020752,371264,MERCH-412100,47040.15,INR,2026-04-24,Bank Transfer,Food,Protein Bars,Pending,US-East,2026-04-24 23:49:45,74.41.236.236,Desktop
TXN-1020753,167437,MERCH-343980,46639.9,GBP,2026-05-12,Cash,Electronics,Gaming Mouse,Pending,US-West,2026-05-12 00:43:26,226.230.215.15,Tablet
TXN-1020754,941318,MERCH-491936,23642.7,CAD,2026-04-24,Credit Card,Books,ML Handbook,Failed,US-East,2026-04-24 16:17:42,9.151.229.162,Tablet
TXN-1020755,470157,MERCH-918892,-4869.08,CAD,2026-08-17,Debit Card,Sports,Football,Refunded,US-East,2026-08-17 14:58:24,47.210.74.8,Tablet
TXN-1020756,202062,MERCH-913280,31121.57,INR,2026-05-29,Bank Transfer,Food,Protein Bars,Completed,Latin America,2026-05-29 16:40:38,124.87.34.220,Desktop
TXN-1020757,,MERCH-959574,39488.26,EUR,2026-07-02,Bank Transfer,Clothing,Running Shoes,Completed,Asia-Pacific,2026-07-02 16:56:57,39.91.56.117,Mobile
TXN-1020758,743811,MERCH-489627,40587.21,CAD,2026-04-27,Credit Card,Beauty,Face Serum,Pending,Europe,2026-04-27 18:47:31,200.71.201.224,Tablet
TXN-1020759,42366,MERCH-084924,36791.31,USD,2026-04-22,Bank Transfer,Books,ML Handbook,Pending,Asia-Pacific,2026-04-22 04:38:59,32.131.49.112,Tablet
TXN-1020760,238014,MERCH-643686,-3673.78,GBP,2026-03-13,Credit Card,Electronics,Gaming Mouse,Refunded,US-West,2026-03-13 20:31:57,133.105.182.213,Tablet
TXN-1020761,679073,MERCH-529164,20197.89,GBP,2026-05-21,Wallet,Home,Desk Lamp,Failed,US-East,2026-05-21 15:37:42,133.155.220.128,Tablet
TXN-1020762,710257,MERCH-879022,22604.83,GBP,2026-02-25,Bank Transfer,Food,Olive Oil,Failed,India,2026-02-25 15:46:40,133.237.109.220,Mobile
TXN-1020763,833715,MERCH-624752,-74.42,CAD,2026-05-20,Cash,Clothing,Winter Jacket,Refunded,US-East,2026-05-20 10:24:08,2.118.122.152,Desktop
TXN-1020764,756054,MERCH-742398,-44.02,GBP,2026-06-12,Wallet,Clothing,Winter Jacket,Refunded,Europe,2026-06-12 04:00:52,151.168.168.206,Tablet
TXN-1020765,990782,MERCH-429550,-496.64,AUD,2026-03-03,Wallet,Sports,Yoga Mat,Refunded,US-East,2026-03-03 05:58:39,167.130.211.230,Mobile
TXN-1020766,529024,MERCH-818261,17514.76,EUR,2026-03-25,Credit Card,Books,ML Handbook,Pending,India,2026-03-25 13:30:07,155.122.99.70,Desktop
TXN-1020767,901088,MERCH-165971,21126.5,USD,2026-03-15,Bank Transfer,Beauty,Face Serum,Completed,Latin America,2026-03-15 22:00:17,164.20.127.121,Tablet
TXN-1020768,792421,MERCH-118059,-4553.25,USD,2026-05-06,Debit Card,Sports,Yoga Mat,Refunded,US-West,2026-05-06 18:47:49,253.42.172.231,Mobile
TXN-1020769,647006,MERCH-977069,-2010.06,USD,2026-04-04,Cash,Home,Desk Lamp,Refunded,Latin America,2026-04-04 00:13:39,119.84.72.97,Tablet
TXN-1020770,539751,MERCH-629761,-4004.06,USD,2026-07-24,Debit Card,Home,Coffee Maker,Refunded,US-East,2026-07-24 16:54:00,182.228.227.203,Tablet
TXN-1020771,140415,MERCH-696914,-3370.74,USD,2026-08-07,Credit Card,Food,Olive Oil,Refunded,Latin America,2026-08-07 07:50:18,143.23.62.109,Desktop
TXN-1020772,260436,MERCH-021366,-1491.81,USD,2026-07-28,Wallet,Books,ML Handbook,Refunded,Europe,2026-07-28 16:16:57,133.93.110.161,Mobile
TXN-1020773,841926,MERCH-304654,26796.48,USD,2026-06-11,Credit Card,Clothing,Winter Jacket,Pending,Europe,2026-06-11 22:00:09,88.186.252.31,Desktop
TXN-1020774,84758,MERCH-485529,11353.13,EUR,2026-06-02,Credit Card,Clothing,Winter Jacket,Completed,Asia-Pacific,2026-06-02 16:30:50,94.107.235.31,Mobile
TXN-1020775,599777,MERCH-608216,38167.5,INR,2026-07-05,Cash,Clothing,Winter Jacket,Failed,India,2026-07-05 17:52:46,121.197.208.108,Mobile
TXN-1020776,66090,MERCH-873874,30963.63,EUR,2026-04-05,Credit Card,Sports,Football,Completed,US-East,2026-04-05 04:06:50,117.43.85.87,Mobile
TXN-1020777,555566,MERCH-355915,44257.93,AUD,2026-08-02,Credit Card,Food,Protein Bars,Pending,US-East,2026-08-02 21:00:57,108.240.204.198,Tablet
TXN-1020778,49521,MERCH-771382,9076.74,AUD,2026-05-04,Wallet,Food,Olive Oil,Pending,Asia-Pacific,2026-05-04 17:35:10,143.23.175.83,Mobile
TXN-1020779,462014,MERCH-808044,24372.85,EUR,2026-05-06,Credit Card,Electronics,Wireless Headphones,Pending,India,2026-05-06 00:35:41,164.139.181.138,Tablet
TXN-1020780,25007,MERCH-962586,-3598.5,AUD,2026-08-07,Credit Card,Home,Coffee Maker,Refunded,India,2026-08-07 11:17:29,110.82.86.164,Mobile
TXN-1020781,420416,MERCH-893476,36025.54,EUR,2026-07-09,Wallet,Food,Olive Oil,Pending,Europe,2026-07-09 03:12:07,62.195.24.99,Mobile
TXN-1020782,246409,MERCH-180766,26335.56,EUR,2026-07-22,Bank Transfer,Electronics,Wireless Headphones,Failed,Europe,2026-07-22 20:09:56,107.104.160.24,Desktop
TXN-1020783,780485,MERCH-738599,1605.27,CAD,2026-08-16,Debit Card,Food,Olive Oil,Failed,US-East,2026-08-16 17:01:45,167.57.69.165,Desktop
TXN-1020784,4479,MERCH-203015,7449.45,EUR,2026-07-23,Credit Card,Sports,Yoga Mat,Completed,US-West,2026-07-23 23:56:08,91.5.235.129,Desktop
TXN-1020785,647348,MERCH-603008,15288.73,AUD,2026-05-02,Cash,Home,Coffee Maker,Failed,Latin America,2026-05-02 13:22:38,234.24.116.122,Desktop
TXN-1020786,320993,MERCH-729566,648766.0,GBP,2026-04-04,Wallet,Electronics,Gaming Mouse,Pending,Latin America,2026-04-04 05:49:59,231.114.55.132,Desktop
TXN-1020787,194835,MERCH-512103,44331.93,GBP,2026-07-11,Cash,Electronics,Wireless Headphones,Pending,Europe,2026-07-11 02:43:02,245.119.77.60,Tablet
TXN-1020788,542075,MERCH-250769,21863.36,CAD,2026-03-30,Credit Card,Beauty,Face Serum,Completed,US-West,2026-03-30 18:06:20,84.243.4.10,Mobile
TXN-1020789,918595,MERCH-281092,25457.22,USD,2026-04-26,Bank Transfer,Sports,Yoga Mat,Failed,US-West,2026-04-26 10:47:33,6.55.71.158,Tablet
TXN-1020790,704670,MERCH-449530,-4871.06,CAD,2026-07-06,Credit Card,Food,Olive Oil,Refunded,US-West,2026-07-06 02:29:04,91.84.39.35,Tablet
TXN-1020791,907767,MERCH-791391,753.07,USD,2026-07-21,Bank Transfer,Sports,Yoga Mat,Failed,Asia-Pacific,2026-07-21 06:58:07,86.227.221.26,Tablet
TXN-1020792,901108,MERCH-080187,11004.13,GBP,2026-06-15,Cash,Home,Coffee Maker,Completed,India,2026-06-15 13:43:38,133.44.87.8,Tablet
TXN-1020793,122128,MERCH-005249,12970.45,USD,2026-05-20,Cash,Books,Python Programming,Pending,US-West,2026-05-20 02:29:03,96.196.21.252,Tablet
TXN-1020794,6205,MERCH-711475,33407.41,EUR,2026-03-05,Bank Transfer,Books,ML Handbook,Failed,India,2026-03-05 10:19:34,218.46.14.184,Tablet
TXN-1020795,24724,MERCH-771615,-4140.38,EUR,2026-03-25,Wallet,Home,Desk Lamp,Refunded,US-West,2026-03-25 05:50:40,49.247.231.27,Tablet
TXN-1020796,878394,MERCH-735447,11943.97,USD,2026-07-12,Cash,Food,Olive Oil,Pending,Latin America,2026-07-12 15:13:17,207.233.144.215,Mobile
TXN-1020797,835869,MERCH-930000,19422.64,AUD,2026-07-31,Credit Card,Sports,Yoga Mat,Completed,US-West,2026-07-31 04:30:37,95.34.211.153,Mobile
TXN-1020798,73270,MERCH-728605,-4901.21,GBP,2026-07-29,Bank Transfer,Electronics,Wireless Headphones,Refunded,US-West,2026-07-29 20:12:37,168.113.229.30,Desktop
TXN-1020799,73420,MERCH-112134,2744.58,AUD,2026-04-02,Bank Transfer,Sports,Football,Failed,US-West,2026-04-02 02:10:24,21.100.10.50,Desktop
TXN-1020800,388138,MERCH-831833,1240.71,INR,2026-07-01,Bank Transfer,Beauty,Skin Cleanser,Failed,Latin America,2026-07-01 04:24:01,64.128.32.208,Mobile
TXN-1020801,852651,MERCH-165882,5072.2,GBP,2026-06-13,Bank Transfer,Books,Python Programming,Completed,US-West,2026-06-13 11:26:12,30.46.186.69,Tablet
TXN-1020802,950185,MERCH-291299,16665.15,AUD,2026-05-07,Bank Transfer,Home,Coffee Maker,Completed,Asia-Pacific,2026-05-07 09:35:54,74.194.210.108,Tablet
TXN-1020803,262837,MERCH-997527,16079.18,INR,2026-04-26,Wallet,Home,Desk Lamp,Completed,Latin America,2026-04-26 16:51:50,219.217.24.142,Desktop
TXN-1020804,752485,MERCH-796808,27696.61,INR,2026-08-09,Debit Card,Sports,Yoga Mat,Failed,US-East,2026-08-09 16:08:37,232.66.215.199,Mobile
TXN-1020805,910201,MERCH-692188,40767.1,USD,2026-07-30,Debit Card,Sports,Football,Completed,US-West,2026-07-30 15:47:23,242.149.7.15,Mobile
TXN-1020806,334509,MERCH-939943,4052.84,GBP,2026-06-14,Credit Card,Home,Coffee Maker,Pending,US-West,2026-06-14 19:06:48,140.178.249.53,Mobile
TXN-1020807,314233,MERCH-040837,16338.54,CAD,2026-04-28,Cash,Electronics,Gaming Mouse,Completed,US-East,2026-04-28 10:02:24,108.147.26.247,Desktop
